Location,县区,目标月份,省,市,县,观测点,经度,纬度,记录人,时间起,时间止,Species,IOC_14.1,English,旧学名,Order,Family,number,报告ID,dist_km
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,白眉地鸫,Geokichla sibirica,Siberian Thrush,Geokichla sibirica,PASSERIFORMES,Turdidae,1,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,2,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,5,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,5,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,5,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,5,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,2,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,2,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,2,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,2,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,2,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,5,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,4,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,4,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,4,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,4,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Cyanoderma ruficeps,PASSERIFORMES,Timaliidae,4,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Cyanoderma ruficeps,PASSERIFORMES,Timaliidae,1,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Cyanoderma ruficeps,PASSERIFORMES,Timaliidae,1,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Cyanoderma ruficeps,PASSERIFORMES,Timaliidae,1,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,蛇雕,Spilornis cheela,Crested Serpent Eagle,Spilornis cheela,ACCIPITRIFORMES,Accipitridae,1,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,蛇雕,Spilornis cheela,Crested Serpent Eagle,Spilornis cheela,ACCIPITRIFORMES,Accipitridae,1,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,蛇雕,Spilornis cheela,Crested Serpent Eagle,Spilornis cheela,ACCIPITRIFORMES,Accipitridae,1,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,蛇雕,Spilornis cheela,Crested Serpent Eagle,Spilornis cheela,ACCIPITRIFORMES,Accipitridae,1,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,蛇雕,Spilornis cheela,Crested Serpent Eagle,Spilornis cheela,ACCIPITRIFORMES,Accipitridae,1,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Glaucidium brodiei,STRIGIFORMES,Strigidae,1,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Glaucidium brodiei,STRIGIFORMES,Strigidae,1,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Glaucidium brodiei,STRIGIFORMES,Strigidae,1,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Glaucidium brodiei,STRIGIFORMES,Strigidae,1,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,黄眉柳莺,Phylloscopus inornatus,Yellow-browed Warbler,Phylloscopus inornatus,PASSERIFORMES,Phylloscopidae,2,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,黄眉柳莺,Phylloscopus inornatus,Yellow-browed Warbler,Phylloscopus inornatus,PASSERIFORMES,Phylloscopidae,1,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,黄眉柳莺,Phylloscopus inornatus,Yellow-browed Warbler,Phylloscopus inornatus,PASSERIFORMES,Phylloscopidae,1,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,黄眉柳莺,Phylloscopus inornatus,Yellow-browed Warbler,Phylloscopus inornatus,PASSERIFORMES,Phylloscopidae,1,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,黄眉柳莺,Phylloscopus inornatus,Yellow-browed Warbler,Phylloscopus inornatus,PASSERIFORMES,Phylloscopidae,1,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,黄腹山鹪莺,Prinia flaviventris,Yellow-bellied Prinia,Prinia flaviventris,PASSERIFORMES,Cisticolidae,1,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,黄腹山鹪莺,Prinia flaviventris,Yellow-bellied Prinia,Prinia flaviventris,PASSERIFORMES,Cisticolidae,1,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,黄腹山鹪莺,Prinia flaviventris,Yellow-bellied Prinia,Prinia flaviventris,PASSERIFORMES,Cisticolidae,1,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,黄腹山鹪莺,Prinia flaviventris,Yellow-bellied Prinia,Prinia flaviventris,PASSERIFORMES,Cisticolidae,1,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,黄腹山鹪莺,Prinia flaviventris,Yellow-bellied Prinia,Prinia flaviventris,PASSERIFORMES,Cisticolidae,1,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,黑喉噪鹛,Pterorhinus chinensis,Black-throated Laughingthrush,Pterorhinus chinensis,PASSERIFORMES,Leiothrichidae,2,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,黑喉噪鹛,Pterorhinus chinensis,Black-throated Laughingthrush,Pterorhinus chinensis,PASSERIFORMES,Leiothrichidae,3,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,黑喉噪鹛,Pterorhinus chinensis,Black-throated Laughingthrush,Pterorhinus chinensis,PASSERIFORMES,Leiothrichidae,3,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,黑喉噪鹛,Pterorhinus chinensis,Black-throated Laughingthrush,Pterorhinus chinensis,PASSERIFORMES,Leiothrichidae,3,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,黑喉噪鹛,Pterorhinus chinensis,Black-throated Laughingthrush,Pterorhinus chinensis,PASSERIFORMES,Leiothrichidae,3,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,黑枕王鹟,Hypothymis azurea,Black-naped Monarch,Hypothymis azurea,PASSERIFORMES,Monarchidae,1,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,龙柏,2024-01-01 07:09,2024-01-01 12:09,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,4,c11af900-3793-4a7e-9960-46bfa091738d,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,皮卡丘,2024-01-01 07:09,2024-01-01 12:09,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,10,a426554f-6592-4c70-9c1f-8238a6119f8f,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,橙熟,2024-01-01 07:09,2024-01-01 12:09,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,10,fc0e7c06-4a83-421b-a0bb-b2f4e258cb4c,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,山楂,2024-01-01 07:09,2024-01-01 12:09,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,10,03be588d-d37d-4c43-8667-1f071df83e23,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,鸣凤谷(尖峰岭国家森林公园天池景区内),108.85052,18.74708,匀桧,2024-01-01 07:09,2024-01-01 12:09,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,10,573d7a17-ee0f-42f2-b26a-ab0e0bcdd500,0.048
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,冕雀,Melanochlora sultanea,Sultan Tit,Melanochlora sultanea,PASSERIFORMES,Paridae,1,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,古铜色卷尾,Dicrurus aeneus,Bronzed Drongo,Dicrurus aeneus,PASSERIFORMES,Dicruridae,3,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,塔尾树鹊,Temnurus temnurus,Ratchet-tailed Treepie,Temnurus temnurus,PASSERIFORMES,Corvidae,1,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,大盘尾,Dicrurus paradiseus,Greater Racket-tailed Drongo,Dicrurus paradiseus,PASSERIFORMES,Dicruridae,3,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,大黄冠啄木鸟,Chrysophlegma flavinucha,Greater Yellownape,Chrysophlegma flavinucha,PICIFORMES,Picidae,1,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,星头啄木鸟,Yungipicus canicapillus,Grey-capped Pygmy Woodpecker,Picoides canicapillus,PICIFORMES,Picidae,1,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Hemixos castanonotus,PASSERIFORMES,Pycnonotidae,1,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,PASSERIFORMES,Timaliidae,2,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,黄冠橙腹叶鹎,Chloropsis hardwickii,Orange-bellied Leafbird,Chloropsis lazulina,PASSERIFORMES,Chloropseidae,1,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,海南柳莺,Phylloscopus hainanus,Hainan Leaf Warbler,Phylloscopus hainanus,PASSERIFORMES,Phylloscopidae,1,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭天池避暑山庄,108.83613,18.71326,OBJ,2024-01-01 07:15,2024-01-01 08:45,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Alcippe hueti,PASSERIFORMES,Alcippeidae,3,ddf368dd-bf29-4cae-a729-f401846b95d4,2.681
